event_id,constraint,version_key,equation,description,limit_type,exact_version,Z_note
VSA-lower-20250222T1735,V>>NIL_MLGT_MLGT_R2,V>>NIL_MLGT_MLGT_R2|2024-10-31|1,-0.376 * F_V_SA +0.406 * P[NBK11B] +0.406 * P[NBKB3B] +0.406 * P[NBKW1S] +0.289 * P[NBL21L] +0.289 * P[NBSF1L] +0.289 * P[NBSF2S] +0.158 * P[NMUR8] +0.85 * P[VART1A] -0.563 * P[VAT21L] -0.563 * P[VAT22L] +0.829 * P[VBA23B] +0.827 * P[VBAW1Y] +0.873 * P[VBBT1B] +0.873 * P[VBBT2B] +0.832 * P[VBGT1B] +0.832 * P[VBGT4B] +0.844 * P[VCWL1C] +0.144 * P[VDPS] +0.934 * P[VELT1M] +0.934 * P[VELT2M] +0.934 * P[VELT3E] +0.23 * P[VGN21G] +0.226 * P[VGN61M] +0.226 * P[VGNS1G] +0.226 * P[VGNS2W] +0.376 * P[VGPT1G] +0.376 * P[VGPT2G] +0.376 * P[VGPT3G] -0.733 * P[VGTW1M] +0.376 * P[VHGT1S] +0.784 * P[VHOG1K] +0.155 * P[VHUM] +0.101 * P[VHW23H] +0.101 * P[VJLGA1] +0.101 * P[VJLGA2] +0.101 * P[VJLGA3] +0.101 * P[VJLGA4] +0.101 * P[VJLGB1] +0.101 * P[VJLGB2] +0.101 * P[VJLGB3] +0.609 * P[VKGB3G] +0.609 * P[VKGP1K] +0.609 * P[VKGS1G] +0.609 * P[VKGS2C] +0.698 * P[VKMT1K] +0.101 * P[VLYP010] +0.101 * P[VLYP011] +0.101 * P[VLYP012] +0.101 * P[VLYP07] +0.101 * P[VLYP08] +0.101 * P[VLYP09] +0.101 * P[VLYP1] +0.101 * P[VLYP2] +0.101 * P[VLYP3] +0.101 * P[VLYP4] +0.101 * P[VLYP5] +0.101 * P[VLYP6] +0.376 * P[VM051D] +0.376 * P[VM052D] +0.376 * P[VM053D] +0.376 * P[VM0P1O] +0.376 * P[VM0P2O] +0.144 * P[VMKP1] +1 * P[VMLB3V] +0.756 * P[VMRT1M] +0.756 * P[VMRT2M] +0.101 * P[VMW61L] +0.101 * P[VMWT12] +0.101 * P[VMWT2] +0.101 * P[VMWT3] +0.101 * P[VMWT9B] -0.186 * P[VNPS] +0.59 * P[VRCS1K] +0.59 * P[VRCS2Y] +0.285 * P[VSHS1N] +0.285 * P[VSHS2G] +0.285 * P[VSHS2W] +0.841 * P[VTG21M] +0.688 * P[VTG61S] +0.688 * P[VTGT3A] +0.376 * P[VTR11H] +0.376 * P[VTR31R] +0.376 * P[VTRT1M] +0.595 * P[VWES1B] +0.595 * P[VWES2W] +0.144 * P[VWKP1] +0.144 * P[VWKP2] +0.101 * F[T-V-MNSP1] -0.59 * F[V-S-MNSP1] -0.165 * F[VIC1-NSW1] + Z_unrepresented <= RHS(t),"Out = NIL, avoid O/L Moorabool to Geelong #1 or #2 on trip of other Moorabool to Geelong line, Yallourn W Unit 1 in 220 kV mode, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250304T0730,I_6F_SN_150,I_6F_SN_150|2025-02-14|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.114 * P[SBEM1B] +0.114 * P[SBEM2B] +0.0847 * P[SCGW1P] +0.114 * P[SCRK] +0.102 * P[SDAN3D] +0.114 * P[SDAP1P] +0.114 * P[SDAP2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] +0.114 * P[SLGW1L] +0.114 * P[SLGW4L] +0.114 * P[SLGW5L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] -0.0727 * P[SMH21M] +0.186 * P[SMOK1H] +0.106 * P[SMPS] +0.155 * P[SMTL3H] +0.114 * P[SMTM1] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] +0.0952 * P[SNWF1T] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.114 * P[SPL31P] +0.114 * P[SPLN1] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.102 * P[SSYP1] -0.139 * P[STBB1T] -0.139 * P[STBB4T] -0.139 * P[STBS1T] +0.155 * P[SWGL1W] +0.123 * P[SWLE] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250304T0730,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-02-26|1,-0.237 * F_V_SA +0.675 * P[NBK11B] +0.675 * P[NBKB3B] +0.675 * P[NBKW1S] +0.48 * P[NBL21L] +0.48 * P[NBSF1L] +0.48 * P[NBSF2S] +0.0873 * P[NCLS1C] +0.0906 * P[NDNH1H] +0.0906 * P[NDNS1D] +0.0906 * P[NRB23R] +0.0906 * P[NRBB3R] +0.0906 * P[NRDP3D] +0.0932 * P[VART1A] +0.137 * P[VBGT1B] +0.137 * P[VBGT4B] +0.108 * P[VCWL1C] -0.0791 * P[VGN21G] -0.0765 * P[VGN61M] -0.0765 * P[VGNS1G] -0.0765 * P[VGNS2W] +0.24 * P[VHOG1K] -0.907 * P[VKGB3G] -0.907 * P[VKGP1K] -0.907 * P[VKGS1G] -0.907 * P[VKGS2C] +0.585 * P[VKMT1K] -0.972 * P[VKOT1K] +0.318 * P[VMRT1M] +0.318 * P[VMRT2M] +0.729 * P[VRCS1K] +0.729 * P[VRCS2Y] -0.121 * P[VSHS1N] -0.121 * P[VSHS2G] -0.121 * P[VSHS2W] +1 * P[VWES1B] +1 * P[VWES2W] -0.729 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250414T0940,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-03-31|1,-0.237 * F_V_SA +0.675 * P[NBK11B] +0.675 * P[NBKB3B] +0.675 * P[NBKW1S] +0.48 * P[NBL21L] +0.48 * P[NBSF1L] +0.48 * P[NBSF2S] +0.0906 * P[NRB23R] +0.0873 * P[NCLS1C] +0.0906 * P[NDNH1H] +0.0906 * P[NDNS1D] +0.0906 * P[NRBB3R] +0.0906 * P[NRDP3D] +0.0932 * P[VART1A] +0.137 * P[VBGT1B] +0.137 * P[VBGT4B] +0.108 * P[VCWL1C] -0.0791 * P[VGN21G] -0.0765 * P[VGN61M] -0.0765 * P[VGNS1G] -0.0765 * P[VGNS2W] +0.24 * P[VHOG1K] -0.907 * P[VKGB3G] -0.907 * P[VKGP1K] -0.907 * P[VKGS1G] -0.907 * P[VKGS2C] +0.585 * P[VKMT1K] -0.972 * P[VKOT1K] +0.318 * P[VMRT1M] +0.318 * P[VMRT2M] +0.729 * P[VRCS1K] +0.729 * P[VRCS2Y] -0.121 * P[VSHS1N] -0.121 * P[VSHS2G] -0.121 * P[VSHS2W] +1 * P[VWES1B] +1 * P[VWES2W] -0.729 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250424T0825,V>>NIL_ELML_BAML2,V>>NIL_ELML_BAML2|2025-02-24|1,-0.0893 * F_V_SA +0.241 * P[NBK11B] +0.241 * P[NBKB3B] +0.241 * P[NBKW1S] +0.171 * P[NBL21L] +0.171 * P[NBSF1L] +0.171 * P[NBSF2S] +0.624 * P[VART1A] +0.646 * P[VBA23B] +0.645 * P[VBAW1Y] +0.538 * P[VBBT1B] +0.538 * P[VBBT2B] +0.603 * P[VBGT1B] +0.603 * P[VBGT4B] +0.617 * P[VCWL1C] +1 * P[VELT1M] +1 * P[VELT2M] +1 * P[VELT3E] +0.125 * P[VGN21G] +0.122 * P[VGN61M] +0.122 * P[VGNS1G] +0.122 * P[VGNS2W] +0.143 * P[VGTW1M] +0.551 * P[VHOG1K] +0.391 * P[VKGB3G] +0.391 * P[VKGP1K] +0.391 * P[VKGS1G] +0.391 * P[VKGS2C] +0.386 * P[VKMT1K] +0.386 * P[VKOT1K] +0.515 * P[VMRT1M] +0.515 * P[VMRT2M] +0.168 * P[VSHS2G] +0.317 * P[VRCS1K] +0.317 * P[VRCS2Y] +0.168 * P[VSHS1N] +0.168 * P[VSHS2W] +0.378 * P[VTG21M] +0.355 * P[VTG61S] +0.355 * P[VTGT3A] +0.337 * P[VWES1B] +0.337 * P[VWES2W] -0.317 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid O/L Elaine to Moorabool 220kV line on trip of Ballarat to Moorabool No.2 220kV line, Feedback",Thermal,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250513T1350,I_6F_SN_150,I_6F_SN_150|2025-02-14|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.114 * P[SBEM1B] +0.114 * P[SBEM2B] +0.0847 * P[SCGW1P] +0.114 * P[SCRK] +0.102 * P[SDAN3D] +0.114 * P[SDAP1P] +0.114 * P[SDAP2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] +0.114 * P[SLGW1L] +0.114 * P[SLGW4L] +0.114 * P[SLGW5L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] -0.0727 * P[SMH21M] +0.186 * P[SMOK1H] +0.106 * P[SMPS] +0.155 * P[SMTL3H] +0.114 * P[SMTM1] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] +0.0952 * P[SNWF1T] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.114 * P[SPL31P] +0.114 * P[SPLN1] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.102 * P[SSYP1] -0.139 * P[STBB1T] -0.139 * P[STBB4T] -0.139 * P[STBS1T] +0.155 * P[SWGL1W] +0.123 * P[SWLE] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250513T1350,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-03-31|1,-0.237 * F_V_SA +0.675 * P[NBK11B] +0.675 * P[NBKB3B] +0.675 * P[NBKW1S] +0.48 * P[NBL21L] +0.48 * P[NBSF1L] +0.48 * P[NBSF2S] +0.0906 * P[NRB23R] +0.0873 * P[NCLS1C] +0.0906 * P[NDNH1H] +0.0906 * P[NDNS1D] +0.0906 * P[NRBB3R] +0.0906 * P[NRDP3D] +0.0932 * P[VART1A] +0.137 * P[VBGT1B] +0.137 * P[VBGT4B] +0.108 * P[VCWL1C] -0.0791 * P[VGN21G] -0.0765 * P[VGN61M] -0.0765 * P[VGNS1G] -0.0765 * P[VGNS2W] +0.24 * P[VHOG1K] -0.907 * P[VKGB3G] -0.907 * P[VKGP1K] -0.907 * P[VKGS1G] -0.907 * P[VKGS2C] +0.585 * P[VKMT1K] -0.972 * P[VKOT1K] +0.318 * P[VMRT1M] +0.318 * P[VMRT2M] +0.729 * P[VRCS1K] +0.729 * P[VRCS2Y] -0.121 * P[VSHS1N] -0.121 * P[VSHS2G] -0.121 * P[VSHS2W] +1 * P[VWES1B] +1 * P[VWES2W] -0.729 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250619T0530,I_6F_SN_150,I_6F_SN_150|2025-05-22|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.114 * P[SBEM1B] +0.114 * P[SBEM2B] +0.0847 * P[SCGW1P] +0.114 * P[SCRK] +0.102 * P[SDAN3D] +0.114 * P[SDAP1P] +0.114 * P[SDAP2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] +0.114 * P[SLGW1L] +0.114 * P[SLGW4L] +0.114 * P[SLGW5L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] -0.0727 * P[SMH21M] +0.186 * P[SMOK1H] +0.106 * P[SMPS] +0.155 * P[SMTL3H] +0.114 * P[SMTM1] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] +0.0952 * P[SNWF1T] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.114 * P[SPL31P] +0.114 * P[SPLN1] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.102 * P[SSYP1] -0.139 * P[STBB1T] -0.139 * P[STBB4T] -0.139 * P[STBS1T] +0.155 * P[SWGL1W] +0.123 * P[SWLE] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250619T0530,#R033052_021_RAMP_F,#R033052_021_RAMP_F|2025-06-18|1,-1 * F_V_SA +1 * P[VHGT1S] +1 * P[VGPT1G] +1 * P[VGPT2G] +1 * P[VGPT3G] +1 * P[VM051D] +1 * P[VM052D] +1 * P[VM053D] +1 * P[VM0P1O] +1 * P[VM0P2O] +1 * P[VTR11H] +1 * P[VTR31R] +1 * P[VTRT1M] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint V_WEST_MLTS_NETT_600, Effective Date: 01/08/2024, Version: 1",Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250628T1315,I_6F_SN_150,I_6F_SN_150|2025-05-22|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.114 * P[SBEM1B] +0.114 * P[SBEM2B] +0.0847 * P[SCGW1P] +0.114 * P[SCRK] +0.102 * P[SDAN3D] +0.114 * P[SDAP1P] +0.114 * P[SDAP2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] +0.114 * P[SLGW1L] +0.114 * P[SLGW4L] +0.114 * P[SLGW5L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] -0.0727 * P[SMH21M] +0.186 * P[SMOK1H] +0.106 * P[SMPS] +0.155 * P[SMTL3H] +0.114 * P[SMTM1] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] +0.0952 * P[SNWF1T] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.114 * P[SPL31P] +0.114 * P[SPLN1] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.102 * P[SSYP1] -0.139 * P[STBB1T] -0.139 * P[STBB4T] -0.139 * P[STBS1T] +0.155 * P[SWGL1W] +0.123 * P[SWLE] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250628T1315,S::V_SEVC1_TBSE,S::V_SEVC1_TBSE|2025-03-06|1,-1 * F_V_SA -0.6 * P[SLBB3L] -0.96 * P[SMAY1] -0.34 * P[SMAY2] -0.34 * P[SMAY3W] -0.75 * P[SPEW1] -0.75 * P[SPEW2] -1.94 * P[SSGA1] -0.64 * P[SSNN1] -0.15 * P[STBB1T] -0.15 * P[STBB4T] -0.15 * P[STBS1T] + Z_unrepresented <= RHS(t),Out= South East one SVC(NOTE: with both Black Range series capacitors I/S);  SA  to VIC Transient Stability limit for loss of other Tailembend-South East 275kV lines.,Transient Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250706T2245,F_S++SETB_L5,F_S++SETB_L5|2024-12-03|1,1 * F_V_SA +1 * P[SLBB3L] +1 * P[SMAY1] +1 * P[SMAY2] +1 * P[SMAY3W] +1 * P[SPEW1] +1 * P[SPEW2] +1 * P[SSGA1] +1 * P[SSNN1] + Z_unrepresented >= RHS(t),"Out = South East to Tailem Bend 275 kV line, SA Islanded for loss of parallel line, SA Lower 5 min Requirement for risk of islanding",FCAS,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250706T2245,S:V_550_HY_TEST,S:V_550_HY_TEST|2022-10-20|1,unknown IC factor * F_V_SA + Z_unrepresented nan RHS(t),,,False,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250706T2245,#R033187_001_RAMP_F,#R033187_001_RAMP_F|2025-07-06|1,-1 * F_V_SA -0.6 * P[SLBB3L] -0.9 * P[SMAY1] -0.94 * P[SMAY2] -0.94 * P[SMAY3W] -1.11 * P[SPEW1] -1.11 * P[SPEW2] -1.66 * P[SSGA1] -0.89 * P[SSNN1] -0.15 * P[STBB1T] -0.15 * P[STBB4T] -0.15 * P[STBS1T] + Z_unrepresented <= RHS(t),"Hard Ramping constraint for constraint S::V_BDBU+TBSE1_01, Effective Date: 25/06/2025, Version: 1",Transient Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250706T2245,F_S++SETB_L6,F_S++SETB_L6|2024-10-08|1,1 * F_V_SA +1 * P[SLBB3L] +1 * P[SMAY1] +1 * P[SMAY2] +1 * P[SMAY3W] +1 * P[SPEW1] +1 * P[SPEW2] +1 * P[SSGA1] +1 * P[SSNN1] + Z_unrepresented >= RHS(t),"Out = South East to Tailem Bend 275 kV line, SA Islanded for loss of parallel line, SA Lower 6 sec Requirement for risk of islanding",FCAS,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250831T0930,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-03-31|1,-0.237 * F_V_SA +0.675 * P[NBK11B] +0.675 * P[NBKB3B] +0.675 * P[NBKW1S] +0.48 * P[NBL21L] +0.48 * P[NBSF1L] +0.48 * P[NBSF2S] +0.0906 * P[NRB23R] +0.0873 * P[NCLS1C] +0.0906 * P[NDNH1H] +0.0906 * P[NDNS1D] +0.0906 * P[NRBB3R] +0.0906 * P[NRDP3D] +0.0932 * P[VART1A] +0.137 * P[VBGT1B] +0.137 * P[VBGT4B] +0.108 * P[VCWL1C] -0.0791 * P[VGN21G] -0.0765 * P[VGN61M] -0.0765 * P[VGNS1G] -0.0765 * P[VGNS2W] +0.24 * P[VHOG1K] -0.907 * P[VKGB3G] -0.907 * P[VKGP1K] -0.907 * P[VKGS1G] -0.907 * P[VKGS2C] +0.585 * P[VKMT1K] -0.972 * P[VKOT1K] +0.318 * P[VMRT1M] +0.318 * P[VMRT2M] +0.729 * P[VRCS1K] +0.729 * P[VRCS2Y] -0.121 * P[VSHS1N] -0.121 * P[VSHS2G] -0.121 * P[VSHS2W] +1 * P[VWES1B] +1 * P[VWES2W] -0.729 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250929T1055,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-03-31|1,-0.237 * F_V_SA +0.675 * P[NBK11B] +0.675 * P[NBKB3B] +0.675 * P[NBKW1S] +0.48 * P[NBL21L] +0.48 * P[NBSF1L] +0.48 * P[NBSF2S] +0.0906 * P[NRB23R] +0.0873 * P[NCLS1C] +0.0906 * P[NDNH1H] +0.0906 * P[NDNS1D] +0.0906 * P[NRBB3R] +0.0906 * P[NRDP3D] +0.0932 * P[VART1A] +0.137 * P[VBGT1B] +0.137 * P[VBGT4B] +0.108 * P[VCWL1C] -0.0791 * P[VGN21G] -0.0765 * P[VGN61M] -0.0765 * P[VGNS1G] -0.0765 * P[VGNS2W] +0.24 * P[VHOG1K] -0.907 * P[VKGB3G] -0.907 * P[VKGP1K] -0.907 * P[VKGS1G] -0.907 * P[VKGS2C] +0.585 * P[VKMT1K] -0.972 * P[VKOT1K] +0.318 * P[VMRT1M] +0.318 * P[VMRT2M] +0.729 * P[VRCS1K] +0.729 * P[VRCS2Y] -0.121 * P[VSHS1N] -0.121 * P[VSHS2G] -0.121 * P[VSHS2W] +1 * P[VWES1B] +1 * P[VWES2W] -0.729 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20250929T1055,S::V_NIL_TBSE_1,S::V_NIL_TBSE_1|2024-12-05|1,-1 * F_V_SA -0.6 * P[SLBB3L] -0.81 * P[SMAY1] -0.72 * P[SMAY2] -0.72 * P[SMAY3W] -1.11 * P[SPEW1] -1.11 * P[SPEW2] -1.74 * P[SSGA1] -0.78 * P[SSNN1] -0.15 * P[STBB1T] -0.15 * P[STBB4T] -0.15 * P[STBS1T] + Z_unrepresented <= RHS(t),Out = Nil(Both Black Range series capacitors I/S);  SA  to VIC Transient Stability limit for loss of one of the Tailembend-South East 275kV lines (Both South East Capacitors (61 and 62) Available).,Transient Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251017T0940,V^^V_NIL_KGTS,V^^V_NIL_KGTS|2025-03-31|1,-0.237 * F_V_SA +0.675 * P[NBK11B] +0.675 * P[NBKB3B] +0.675 * P[NBKW1S] +0.48 * P[NBL21L] +0.48 * P[NBSF1L] +0.48 * P[NBSF2S] +0.0906 * P[NRB23R] +0.0873 * P[NCLS1C] +0.0906 * P[NDNH1H] +0.0906 * P[NDNS1D] +0.0906 * P[NRBB3R] +0.0906 * P[NRDP3D] +0.0932 * P[VART1A] +0.137 * P[VBGT1B] +0.137 * P[VBGT4B] +0.108 * P[VCWL1C] -0.0791 * P[VGN21G] -0.0765 * P[VGN61M] -0.0765 * P[VGNS1G] -0.0765 * P[VGNS2W] +0.24 * P[VHOG1K] -0.907 * P[VKGB3G] -0.907 * P[VKGP1K] -0.907 * P[VKGS1G] -0.907 * P[VKGS2C] +0.585 * P[VKMT1K] -0.972 * P[VKOT1K] +0.318 * P[VMRT1M] +0.318 * P[VMRT2M] +0.729 * P[VRCS1K] +0.729 * P[VRCS2Y] -0.121 * P[VSHS1N] -0.121 * P[VSHS2G] -0.121 * P[VSHS2W] +1 * P[VWES1B] +1 * P[VWES2W] -0.729 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),"Out= Nil, avoid voltage collapse for loss of Horsham - Murra Warra - Kiamal 220kV line. Murraylink VFRB disabled. Swamp if Murraylink VFRB enabled.",Voltage Stability,True,Z includes unsupported non-energy/region terms if present; not assumed zero
VSA-lower-20251105T0530,I_6F_SN_150,I_6F_SN_150|2025-05-22|1,-1 * F_V_SA +0.151 * P[SBEL1A] +0.151 * P[SBEL2P] +0.114 * P[SBEM1B] +0.114 * P[SBEM2B] +0.0847 * P[SCGW1P] +0.114 * P[SCRK] +0.102 * P[SDAN3D] +0.114 * P[SDAP1P] +0.114 * P[SDAP2P] +0.155 * P[SHDW1H] +0.155 * P[SHDW2H] +0.155 * P[SHDW3H] +0.17 * P[SHPS1] +0.17 * P[SHPS2W] -0.515 * P[SLBB3L] +0.114 * P[SLGW1L] +0.114 * P[SLGW4L] +0.114 * P[SLGW5L] -0.515 * P[SMAY1] -0.515 * P[SMAY2] -0.515 * P[SMAY3W] -0.0727 * P[SMH21M] +0.186 * P[SMOK1H] +0.106 * P[SMPS] +0.155 * P[SMTL3H] +0.114 * P[SMTM1] +0.169 * P[SMW11M] +0.169 * P[SMW21M] +0.169 * P[SMW31M] +0.156 * P[SMW41M] +0.0952 * P[SNWF1T] -0.473 * P[SPEW1] -0.473 * P[SPEW2] +0.114 * P[SPL31P] +0.114 * P[SPLN1] +0.201 * P[SRAB1G] +0.201 * P[SROB1G] -0.515 * P[SSGA1] -0.515 * P[SSNN1] +0.102 * P[SSYP1] -0.139 * P[STBB1T] -0.139 * P[STBB4T] -0.139 * P[STBS1T] +0.155 * P[SWGL1W] +0.123 * P[SWLE] +0.169 * F[V-S-MNSP1] + Z_unrepresented <= RHS(t),Discretionary limit of 150 MW on Bundey to Buronga (6F) 330 kV Line (SA to NSW),Discretionary,True,Z includes unsupported non-energy/region terms if present; not assumed zero
